"","Variable_1","Variable_2","Variable_3","year","count_1","count_2","Number","Rate","upper_ci","lower_ci"
"2844","up","medium","Location_4","2019",0,0,713.993932493031,3.56996966246516,4.28396359495819,2.85597572997212
"2845","up","medium","Location_5","2019",0,0,1231.68489434756,6.15842447173782,7.39010936608538,4.92673957739025
"2846","up","medium","Location_6","2019",0,0,582.123893359676,2.91061946679838,3.49274336015806,2.3284955734387
"2847","up","medium","Location_7","2019",0,0,1013.29412430059,5.06647062150296,6.07976474580355,4.05317649720237
"2848","up","medium","Location_8","2019",0,0,950.692857708782,4.75346428854391,5.70415714625269,3.80277143083513
"2849","up","medium","Location_9","2019",0,0,794.639226607978,3.97319613303989,4.76783535964787,3.17855690643191
"2850","up","medium","Location_10","2019",0,0,845.167349674739,4.22583674837369,5.07100409804843,3.38066939869896
"2851","up","medium","Location_11","2019",0,0,775.268910266459,3.87634455133229,4.65161346159875,3.10107564106584
"2852","up","medium","Location_12","2019",0,0,1172.64262833633,5.86321314168163,7.03585577001795,4.6905705133453
"2853","up","medium","Location_13","2019",0,0,1021.47246329114,5.10736231645569,6.12883477974683,4.08588985316455
"2854","up","medium","Location_14","2019",0,0,1034.57469667774,5.17287348338868,6.20744818006642,4.13829878671095
"2855","up","medium","Location_15","2019",0,0,1003.22784199379,5.01613920996897,6.01936705196276,4.01291136797518
"2856","up","medium","Location_16","2019",0,0,876.930173579603,4.38465086789802,5.26158104147762,3.50772069431841
"2857","up","medium","Location_17","2019",0,0,1055.6360144401,5.27818007220048,6.33381608664058,4.22254405776039
"2858","up","medium","Location_18","2019",0,0,717.391699296422,3.58695849648211,4.30435019577853,2.86956679718569
"2859","up","medium","Location_19","2019",0,0,606.820194469765,3.03410097234882,3.64092116681859,2.42728077787906
"2860","up","medium","Location_20","2019",0,0,1261.3932645414,6.30696632270701,7.56835958724841,5.04557305816561
"2861","up","large","Location_1","2019",0,0,1005.80668509938,5.02903342549689,6.03484011059627,4.02322674039751
"2862","up","large","Location_2","2019",0,0,1012.71114929114,5.06355574645568,6.07626689574681,4.05084459716454
"2863","up","large","Location_3","2019",0,0,699.928369815461,3.49964184907731,4.19957021889277,2.79971347926185
"2864","up","large","Location_4","2019",0,0,548.577803443186,2.74288901721593,3.29146682065912,2.19431121377274
"2865","up","large","Location_5","2019",0,0,1056.38773785904,5.2819386892952,6.33832642715424,4.22555095143616
"2866","up","large","Location_6","2019",0,0,699.743530480191,3.49871765240096,4.19846118288115,2.79897412192076
"2867","up","large","Location_7","2019",0,0,830.756069417112,4.15378034708556,4.98453641650267,3.32302427766845
"2868","up","large","Location_8","2019",0,0,593.29586904496,2.9664793452248,3.55977521426976,2.37318347617984
"2869","up","large","Location_9","2019",0,0,815.300066396594,4.07650033198297,4.89180039837956,3.26120026558638
"2870","up","large","Location_10","2019",0,0,686.487367842346,3.43243683921173,4.11892420705408,2.74594947136939
"2871","up","large","Location_11","2019",0,0,1079.7273111064,5.39863655553199,6.47836386663839,4.31890924442559
"2872","up","large","Location_12","2019",0,0,862.283415487036,4.31141707743518,5.17370049292222,3.44913366194814
"2873","up","large","Location_13","2019",0,0,1143.27519282233,5.71637596411165,6.85965115693398,4.57310077128932
"2874","up","large","Location_14","2019",0,0,745.172727177851,3.72586363588925,4.47103636306711,2.9806909087114
"2875","up","large","Location_15","2019",0,0,354.247177136131,1.77123588568065,2.12548306281678,1.41698870854452
"2876","up","large","Location_16","2019",0,0,1192.8456594469,5.96422829723451,7.15707395668142,4.77138263778761
"2877","up","large","Location_17","2019",0,0,826.585555588827,4.13292777794413,4.95951333353296,3.30634222235531
"2878","up","large","Location_18","2019",0,0,937.416232470423,4.68708116235211,5.62449739482254,3.74966492988169
"2879","up","large","Location_19","2019",0,0,1308.88697574846,6.54443487874232,7.85332185449079,5.23554790299386
"2880","up","large","Location_20","2019",0,0,1232.17060810421,6.16085304052103,7.39302364862524,4.92868243241683
"2881","down","small","Location_1","2019",0,0,1254.15085945278,6.27075429726392,7.5249051567167,5.01660343781114
"2882","down","small","Location_2","2019",0,0,408.445008960553,2.04222504480276,2.45067005376331,1.63378003584221
"2883","down","small","Location_3","2019",0,0,835.331239597872,4.17665619798936,5.01198743758723,3.34132495839149
"2884","down","small","Location_4","2019",0,0,970.794328954071,4.85397164477035,5.82476597372442,3.88317731581628
"2885","down","small","Location_5","2019",0,0,980.582436965778,4.90291218482889,5.88349462179467,3.92232974786311
"2886","down","small","Location_6","2019",0,0,870.429853769019,4.3521492688451,5.22257912261411,3.48171941507608
"2887","down","small","Location_7","2019",0,0,671.536811627448,3.35768405813724,4.02922086976469,2.68614724650979
"2888","down","small","Location_8","2019",0,0,452.952553797513,2.26476276898757,2.71771532278508,1.81181021519005
"2889","down","small","Location_9","2019",0,0,432.599410647526,2.16299705323763,2.59559646388516,1.73039764259011
"2890","down","small","Location_10","2019",0,0,1044.55315696541,5.22276578482706,6.26731894179247,4.17821262786165
"2891","down","small","Location_11","2019",0,0,1157.93823741842,5.7896911870921,6.94762942451052,4.63175294967368
"2892","down","small","Location_12","2019",0,0,517.238866211846,2.58619433105923,3.10343319727108,2.06895546484739
"2893","down","small","Location_13","2019",0,0,873.469664435834,4.36734832217917,5.240817986615,3.49387865774333
"2894","down","small","Location_14","2019",0,0,547.303151409142,2.73651575704571,3.28381890845485,2.18921260563657
"2895","down","small","Location_15","2019",0,0,645.457775355317,3.22728887677658,3.8727466521319,2.58183110142127
"2896","down","small","Location_16","2019",0,0,781.312764878385,3.90656382439192,4.68787658927031,3.12525105951354
"2897","down","small","Location_17","2019",0,0,937.457767175511,4.68728883587755,5.62474660305306,3.74983106870204
"2898","down","small","Location_18","2019",0,0,639.977880031802,3.19988940015901,3.83986728019081,2.55991152012721
"2899","down","small","Location_19","2019",0,0,1116.31842302158,5.58159211510792,6.69791053812951,4.46527369208634
"2900","down","small","Location_20","2019",0,0,1241.44576308317,6.20722881541587,7.44867457849905,4.9657830523327
"2901","down","medium","Location_1","2019",0,0,960.072699398734,4.80036349699367,5.7604361963924,3.84029079759493
"2902","down","medium","Location_2","2019",0,0,469.897703872994,2.34948851936497,2.81938622323796,1.87959081549197
"2903","down","medium","Location_3","2019",0,0,578.756214701571,2.89378107350785,3.47253728820942,2.31502485880628
"2904","down","medium","Location_4","2019",0,0,1282.57284285501,6.41286421427503,7.69543705713004,5.13029137142003
"2905","down","medium","Location_5","2019",0,0,424.465814093128,2.12232907046564,2.54679488455877,1.69786325637251
"2906","down","medium","Location_6","2019",0,0,733.714163559489,3.66857081779744,4.40228498135693,2.93485665423796
"2907","down","medium","Location_7","2019",0,0,628.806788823567,3.14403394411784,3.7728407329414,2.51522715529427
"2908","down","medium","Location_8","2019",0,0,773.253526748158,3.86626763374079,4.63952116048895,3.09301410699263
"2909","down","medium","Location_9","2019",0,0,573.450117814355,2.86725058907177,3.44070070688613,2.29380047125742
"2910","down","medium","Location_10","2019",0,0,1054.84720256645,5.27423601283226,6.32908321539871,4.21938881026581
"2911","down","medium","Location_11","2019",0,0,962.938565760851,4.81469282880425,5.77763139456511,3.8517542630434
"2912","down","medium","Location_12","2019",0,0,669.951286143623,3.34975643071812,4.01970771686174,2.67980514457449
"2913","down","medium","Location_13","2019",0,0,1199.38517680857,5.99692588404287,7.19631106085144,4.79754070723429
"2914","down","medium","Location_14","2019",0,0,652.429004921578,3.26214502460789,3.91457402952947,2.60971601968631
"2915","down","medium","Location_15","2019",0,0,1084.00166588835,5.42000832944177,6.50400999533012,4.33600666355342
"2916","down","medium","Location_16","2019",0,0,1086.8538062321,5.43426903116051,6.52112283739261,4.34741522492841
"2917","down","medium","Location_17","2019",0,0,397.036787564866,1.98518393782433,2.3822207253892,1.58814715025947
"2918","down","medium","Location_18","2019",0,0,1064.34478957672,5.32172394788358,6.3860687374603,4.25737915830687
"2919","down","medium","Location_19","2019",0,0,1062.88634850644,5.31443174253218,6.37731809103861,4.25154539402574
"2920","down","medium","Location_20","2019",0,0,1118.65329775028,5.5932664887514,6.71191978650168,4.47461319100112
"2921","down","large","Location_1","2019",0,0,1072.93469300494,5.36467346502468,6.43760815802962,4.29173877201974
"2922","down","large","Location_2","2019",0,0,832.819204591215,4.16409602295607,4.99691522754729,3.33127681836486
"2923","down","large","Location_3","2019",0,0,610.855067707598,3.05427533853799,3.66513040624559,2.44342027083039
"2924","down","large","Location_4","2019",0,0,1032.77562547009,5.16387812735047,6.19665375282057,4.13110250188038
"2925","down","large","Location_5","2019",0,0,1023.02354751155,5.11511773755774,6.13814128506929,4.09209419004619
"2926","down","large","Location_6","2019",0,0,791.087488271296,3.95543744135648,4.74652492962778,3.16434995308518
"2927","down","large","Location_7","2019",0,0,1127.03578937799,5.63517894688994,6.76221473626792,4.50814315751195
"2928","down","large","Location_8","2019",0,0,822.829637653194,4.11414818826597,4.93697782591917,3.29131855061278
"2929","down","large","Location_9","2019",0,0,1192.6661091391,5.9633305456955,7.1559966548346,4.7706644365564
"2930","down","large","Location_10","2019",0,0,486.891085514799,2.43445542757399,2.92134651308879,1.9475643420592
"2931","down","large","Location_11","2019",0,0,1345.34806667361,6.72674033336807,8.07208840004168,5.38139226669446
"2932","down","large","Location_12","2019",0,0,1291.23033198994,6.45615165994968,7.74738199193962,5.16492132795975
"2933","down","large","Location_13","2019",0,0,679.81215971522,3.3990607985761,4.07887295829132,2.71924863886088
"2934","down","large","Location_14","2019",0,0,649.69145138748,3.2484572569374,3.89814870832488,2.59876580554992
"2935","down","large","Location_15","2019",0,0,863.176577491686,4.31588288745843,5.17905946495011,3.45270630996674
"2936","down","large","Location_16","2019",0,0,656.26833778806,3.2813416889403,3.93761002672836,2.62507335115224
"2937","down","large","Location_17","2019",0,0,972.694741399027,4.86347370699514,5.83616844839416,3.89077896559611
"2938","down","large","Location_18","2019",0,0,619.610056723468,3.09805028361734,3.71766034034081,2.47844022689387
"2939","down","large","Location_19","2019",0,0,507.082294439897,2.53541147219948,3.04249376663938,2.02832917775959
"2940","down","large","Location_20","2019",0,0,1165.12088130694,5.82560440653469,6.99072528784163,4.66048352522776
"2941","middle","small","Location_1","2019",0,0,877.620558813214,4.38810279406607,5.26572335287929,3.51048223525286
"2942","middle","small","Location_2","2019",0,0,875.503815547563,4.37751907773782,5.25302289328538,3.50201526219025
"2943","middle","small","Location_3","2019",0,0,477.884737076238,2.38942368538119,2.86730842245743,1.91153894830495
"2944","middle","small","Location_4","2019",0,0,971.453203330748,4.85726601665374,5.82871921998449,3.88581281332299
"2945","middle","small","Location_5","2019",0,0,643.828197428957,3.21914098714478,3.86296918457374,2.57531278971583
"2946","middle","small","Location_6","2019",0,0,535.431494470686,2.67715747235343,3.21258896682411,2.14172597788274
"2947","middle","small","Location_7","2019",0,0,554.938526102342,2.77469263051171,3.32963115661405,2.21975410440937
"2948","middle","small","Location_8","2019",0,0,628.955636243336,3.14477818121668,3.77373381746002,2.51582254497334
"2949","middle","small","Location_9","2019",0,0,911.554583534598,4.55777291767299,5.46932750120759,3.64621833413839
"2950","middle","small","Location_10","2019",0,0,721.813134825788,3.60906567412894,4.33087880895473,2.88725253930315
"2951","middle","small","Location_11","2019",0,0,1091.60160294268,5.45800801471341,6.5496096176561,4.36640641177073
"2952","middle","small","Location_12","2019",0,0,608.825605968013,3.04412802984007,3.65295363580808,2.43530242387205
"2953","middle","small","Location_13","2019",0,0,460.558219370432,2.30279109685216,2.76334931622259,1.84223287748173
"2954","middle","small","Location_14","2019",0,0,648.448243271559,3.2422412163578,3.89068945962936,2.59379297308624
"2955","middle","small","Location_15","2019",0,0,645.908678765409,3.22954339382704,3.87545207259245,2.58363471506163
"2956","middle","small","Location_16","2019",0,0,569.413935369812,2.84706967684906,3.41648361221887,2.27765574147925
"2957","middle","small","Location_17","2019",0,0,1165.8972708974,5.82948635448702,6.99538362538442,4.66358908358961
"2958","middle","small","Location_18","2019",0,0,1004.06918136869,5.02034590684343,6.02441508821212,4.01627672547475
"2959","middle","small","Location_19","2019",0,0,911.954033491202,4.55977016745601,5.47172420094721,3.64781613396481
"2960","middle","small","Location_20","2019",0,0,620.648284396157,3.10324142198078,3.72388970637694,2.48259313758463
"2961","middle","medium","Location_1","2019",0,0,1031.42728556413,5.15713642782066,6.18856371338479,4.12570914225653
"2962","middle","medium","Location_2","2019",0,0,955.080503853969,4.77540251926985,5.73048302312382,3.82032201541588
"2963","middle","medium","Location_3","2019",0,0,656.795923504978,3.28397961752489,3.94077554102987,2.62718369401991
"2964","middle","medium","Location_4","2019",0,0,850.095609598793,4.25047804799397,5.10057365759276,3.40038243839517
"2965","middle","medium","Location_5","2019",0,0,401.624562591314,2.00812281295657,2.40974737554789,1.60649825036526
"2966","middle","medium","Location_6","2019",0,0,765.199396805838,3.82599698402919,4.59119638083503,3.06079758722335
"2967","middle","medium","Location_7","2019",0,0,739.9272501003,3.6996362505015,4.4395635006018,2.9597090004012
"2968","middle","medium","Location_8","2019",0,0,658.362068608403,3.29181034304202,3.95017241165042,2.63344827443361
"2969","middle","medium","Location_9","2019",0,0,540.710228099488,2.70355114049744,3.24426136859693,2.16284091239795
"2970","middle","medium","Location_10","2019",0,0,549.21806701459,2.74609033507295,3.29530840208754,2.19687226805836
"2971","middle","medium","Location_11","2019",0,0,897.733512613922,4.48866756306961,5.38640107568353,3.59093405045569
"2972","middle","medium","Location_12","2019",0,0,730.222447426058,3.65111223713029,4.38133468455635,2.92088978970423
"2973","middle","medium","Location_13","2019",0,0,1213.88960599434,6.06944802997168,7.28333763596602,4.85555842397735
"2974","middle","medium","Location_14","2019",0,0,694.278987101279,3.4713949355064,4.16567392260767,2.77711594840512
"2975","middle","medium","Location_15","2019",0,0,1263.67062372155,6.31835311860777,7.58202374232933,5.05468249488622
"2976","middle","medium","Location_16","2019",0,0,461.772242654115,2.30886121327057,2.77063345592469,1.84708897061646
"2977","middle","medium","Location_17","2019",0,0,1300.42105766479,6.50210528832395,7.80252634598873,5.20168423065916
"2978","middle","medium","Location_18","2019",0,0,468.4012433514,2.342006216757,2.8104074601084,1.8736049734056
"2979","middle","medium","Location_19","2019",0,0,502.468815934844,2.51234407967422,3.01481289560907,2.00987526373938
"2980","middle","medium","Location_20","2019",0,0,959.066364588216,4.79533182294108,5.7543981875293,3.83626545835286
"2981","middle","large","Location_1","2019",0,0,886.062451614998,4.43031225807499,5.31637470968999,3.54424980645999
"2982","middle","large","Location_2","2019",0,0,1247.13232731447,6.23566163657233,7.4827939638868,4.98852930925787
"2983","middle","large","Location_3","2019",0,0,1245.79551019706,6.22897755098529,7.47477306118235,4.98318204078823
"2984","middle","large","Location_4","2019",0,0,563.503115577623,2.81751557788812,3.38101869346574,2.25401246231049
"2985","middle","large","Location_5","2019",0,0,1005.93857658096,5.02969288290478,6.03563145948574,4.02375430632383
"2986","middle","large","Location_6","2019",0,0,1117.79021963011,5.58895109815057,6.70674131778069,4.47116087852046
"2987","middle","large","Location_7","2019",0,0,1213.39707581792,6.0669853790896,7.28038245490752,4.85358830327168
"2988","middle","large","Location_8","2019",0,0,939.948015892878,4.69974007946439,5.63968809535727,3.75979206357151
"2989","middle","large","Location_9","2019",0,0,856.776768807322,4.28388384403661,5.14066061284393,3.42710707522929
"2990","middle","large","Location_10","2019",0,0,437.086476595141,2.1854323829757,2.62251885957085,1.74834590638056
"2991","middle","large","Location_11","2019",0,0,872.589037008584,4.36294518504292,5.2355342220515,3.49035614803433
"2992","middle","large","Location_12","2019",0,0,919.959414517507,4.59979707258753,5.51975648710504,3.67983765807003
"2993","middle","large","Location_13","2019",0,0,620.633929502219,3.10316964751109,3.72380357701331,2.48253571800888
"2994","middle","large","Location_14","2019",0,0,839.543958567083,4.19771979283541,5.0372637514025,3.35817583426833
"2995","middle","large","Location_15","2019",0,0,816.321006324142,4.08160503162071,4.89792603794485,3.26528402529657
"2996","middle","large","Location_16","2019",0,0,594.082849100232,2.97041424550116,3.56449709460139,2.37633139640093
"2997","middle","large","Location_17","2019",0,0,439.450838905759,2.1972541945288,2.63670503343455,1.75780335562304
"2998","middle","large","Location_18","2019",0,0,1259.61373900063,6.29806869500317,7.5576824340038,5.03845495600253
"2999","middle","large","Location_19","2019",0,0,1260.18740104046,6.30093700520229,7.56112440624274,5.04074960416183
"3000","middle","large","Location_20","2019",0,0,1151.35272385087,5.75676361925434,6.90811634310521,4.60541089540347
"3001","left","small","Location_1","2020",0,0,1764.9822368985,8.82491118449252,10.589893421391,7.05992894759402
"3002","left","small","Location_2","2020",0,0,772.634560312144,3.86317280156072,4.63580736187287,3.09053824124858
"3003","left","small","Location_3","2020",0,0,1550.23447158746,7.75117235793732,9.30140682952478,6.20093788634986
"3004","left","small","Location_4","2020",0,0,1587.75318216067,7.93876591080334,9.52651909296401,6.35101272864267
"3005","left","small","Location_5","2020",0,0,1924.6966306353,9.62348315317649,11.5481797838118,7.6987865225412
"3006","left","small","Location_6","2020",0,0,616.133440751582,3.08066720375791,3.69680064450949,2.46453376300633
"3007","left","small","Location_7","2020",0,0,1424.25257421564,7.12126287107822,8.54551544529386,5.69701029686257
"3008","left","small","Location_8","2020",0,0,1792.13362038136,8.96066810190678,10.7528017222881,7.16853448152542
"3009","left","small","Location_9","2020",0,0,1036.41927654389,5.18209638271946,6.21851565926336,4.14567710617557
"3010","left","small","Location_10","2020",0,0,842.001634370536,4.21000817185268,5.05200980622321,3.36800653748214
"3011","left","small","Location_11","2020",0,0,1179.55455086194,5.8977727543097,7.07732730517164,4.71821820344776
"3012","left","small","Location_12","2020",0,0,1926.16017630789,9.63080088153947,11.5569610578474,7.70464070523158
"3013","left","small","Location_13","2020",0,0,1585.32703001983,7.92663515009917,9.51196218011901,6.34130812007934
"3014","left","small","Location_14","2020",0,0,1944.89512303844,9.7244756151922,11.6693707382306,7.77958049215376
"3015","left","small","Location_15","2020",0,0,1875.1146253664,9.37557312683202,11.2506877521984,7.50045850146562
"3016","left","small","Location_16","2020",0,0,1309.55933693331,6.54779668466654,7.85735602159984,5.23823734773323
"3017","left","small","Location_17","2020",0,0,2120.15719565097,10.6007859782549,12.7209431739058,8.48062878260389
"3018","left","small","Location_18","2020",0,0,1568.5088616563,7.8425443082815,9.4110531699378,6.2740354466252
"3019","left","small","Location_19","2020",0,0,1574.17522838805,7.87087614194024,9.44505137032829,6.2967009135522
"3020","left","small","Location_20","2020",0,0,1508.46942202188,7.5423471101094,9.05081653213128,6.03387768808752
"3021","left","medium","Location_1","2020",0,0,646.17933833506,3.2308966916753,3.87707603001036,2.58471735334024
"3022","left","medium","Location_2","2020",0,0,1783.8026052108,8.91901302605402,10.7028156312648,7.13521042084321
"3023","left","medium","Location_3","2020",0,0,1881.00019171834,9.4050009585917,11.28600115031,7.52400076687336
"3024","left","medium","Location_4","2020",0,0,1507.36453686841,7.53682268434204,9.04418722121045,6.02945814747363
"3025","left","medium","Location_5","2020",0,0,2282.6929087285,11.4134645436425,13.696157452371,9.13077163491398
"3026","left","medium","Location_6","2020",0,0,962.937366263941,4.8146868313197,5.77762419758365,3.85174946505576
"3027","left","medium","Location_7","2020",0,0,1134.72805963829,5.67364029819146,6.80836835782975,4.53891223855317
"3028","left","medium","Location_8","2020",0,0,1530.32197649591,7.65160988247953,9.18193185897544,6.12128790598363
"3029","left","medium","Location_9","2020",0,0,2512.58910715114,12.5629455357557,15.0755346429069,10.0503564286046
"3030","left","medium","Location_10","2020",0,0,1925.06834261585,9.62534171307925,11.5504100556951,7.7002733704634
"3031","left","medium","Location_11","2020",0,0,2518.9287067391,12.5946435336955,15.1135722404346,10.0757148269564
"3032","left","medium","Location_12","2020",0,0,1473.87375908438,7.36936879542191,8.84324255450629,5.89549503633753
"3033","left","medium","Location_13","2020",0,0,1746.20378250256,8.73101891251281,10.4772226950154,6.98481513001025
"3034","left","medium","Location_14","2020",0,0,1797.20081500709,8.98600407503545,10.7832048900425,7.18880326002836
"3035","left","medium","Location_15","2020",0,0,1617.77565260418,8.08887826302089,9.70665391562506,6.47110261041671
"3036","left","medium","Location_16","2020",0,0,1838.40659388807,9.19203296944033,11.0304395633284,7.35362637555227
"3037","left","medium","Location_17","2020",0,0,2088.8465478085,10.4442327390425,12.533079286851,8.35538619123399
"3038","left","medium","Location_18","2020",0,0,1425.74915094301,7.12874575471506,8.55449490565807,5.70299660377204
"3039","left","medium","Location_19","2020",0,0,1608.31201453693,8.04156007268466,9.64987208722159,6.43324805814773
"3040","left","medium","Location_20","2020",0,0,2208.20760668721,11.0410380334361,13.2492456401233,8.83283042674884
"3041","left","large","Location_1","2020",0,0,1839.0206704149,9.19510335207451,11.0341240224894,7.35608268165961
"3042","left","large","Location_2","2020",0,0,998.508024541661,4.99254012270831,5.99104814724997,3.99403209816664
"3043","left","large","Location_3","2020",0,0,1511.23002781533,7.55615013907664,9.06738016689196,6.04492011126131
"3044","left","large","Location_4","2020",0,0,1138.31285496708,5.6915642748354,6.82987712980248,4.55325141986832
"3045","left","large","Location_5","2020",0,0,1282.0415703347,6.41020785167348,7.69224942200817,5.12816628133878
"3046","left","large","Location_6","2020",0,0,1727.63836102095,8.63819180510473,10.3658301661257,6.91055344408378
"3047","left","large","Location_7","2020",0,0,1540.81506901421,7.70407534507103,9.24489041408524,6.16326027605683
"3048","left","large","Location_8","2020",0,0,1542.16924607754,7.71084623038769,9.25301547646522,6.16867698431015
"3049","left","large","Location_9","2020",0,0,1966.06448458042,9.8303224229021,11.7963869074825,7.86425793832168
"3050","left","large","Location_10","2020",0,0,991.332616633736,4.95666308316868,5.94799569980241,3.96533046653494
"3051","left","large","Location_11","2020",0,0,954.231256595813,4.77115628297906,5.72538753957488,3.81692502638325
"3052","left","large","Location_12","2020",0,0,1516.66049712803,7.58330248564016,9.09996298276819,6.06664198851213
"3053","left","large","Location_13","2020",0,0,1133.71644606814,5.66858223034069,6.80229867640883,4.53486578427255
"3054","left","large","Location_14","2020",0,0,1812.79172906652,9.0639586453326,10.8767503743991,7.25116691626608
"3055","left","large","Location_15","2020",0,0,2522.26581557188,12.6113290778594,15.1335948934313,10.0890632622875
"3056","left","large","Location_16","2020",0,0,925.587265007198,4.62793632503599,5.55352359004319,3.70234906002879
"3057","left","large","Location_17","2020",0,0,1730.27100344189,8.65135501720943,10.3816260206513,6.92108401376754
"3058","left","large","Location_18","2020",0,0,1642.94037814252,8.2147018907126,9.85764226885513,6.57176151257008
"3059","left","large","Location_19","2020",0,0,689.16127665434,3.4458063832717,4.13496765992604,2.75664510661736
"3060","left","large","Location_20","2020",0,0,1977.77785081416,9.88888925407082,11.866667104885,7.91111140325665
"3061","right","small","Location_1","2020",0,0,1553.97007188294,7.7698503594147,9.32382043129764,6.21588028753176
"3062","right","small","Location_2","2020",0,0,1193.40105745941,5.96700528729707,7.16040634475648,4.77360422983766
"3063","right","small","Location_3","2020",0,0,2341.85956048314,11.7092978024157,14.0511573628988,9.36743824193254
"3064","right","small","Location_4","2020",0,0,911.456731124781,4.55728365562391,5.46874038674869,3.64582692449912
"3065","right","small","Location_5","2020",0,0,1580.27438470162,7.90137192350812,9.48164630820975,6.3210975388065
"3066","right","small","Location_6","2020",0,0,614.74039372988,3.0737019686494,3.68844236237928,2.45896157491952
"3067","right","small","Location_7","2020",0,0,1280.56317612063,6.40281588060316,7.68337905672379,5.12225270448253
"3068","right","small","Location_8","2020",0,0,1747.82893895172,8.73914469475858,10.4869736337103,6.99131575580686
"3069","right","small","Location_9","2020",0,0,1703.29593874048,8.51647969370242,10.2197756324429,6.81318375496194
"3070","right","small","Location_10","2020",0,0,1103.95830152556,5.51979150762782,6.62374980915338,4.41583320610225
"3071","right","small","Location_11","2020",0,0,973.098345356993,4.86549172678497,5.83859007214196,3.89239338142797
"3072","right","small","Location_12","2020",0,0,1716.69758609496,8.5834879304748,10.3001855165698,6.86679034437984
"3073","right","small","Location_13","2020",0,0,1135.24984791875,5.67624923959374,6.81149908751249,4.540999391675
"3074","right","small","Location_14","2020",0,0,678.602066566236,3.39301033283118,4.07161239939742,2.71440826626495
"3075","right","small","Location_15","2020",0,0,2164.19946504757,10.8209973252378,12.9851967902854,8.65679786019027
"3076","right","small","Location_16","2020",0,0,921.532236458734,4.60766118229367,5.5291934187524,3.68612894583493
"3077","right","small","Location_17","2020",0,0,1942.90389898233,9.71451949491166,11.657423393894,7.77161559592933
"3078","right","small","Location_18","2020",0,0,1633.42896685936,8.16714483429678,9.80057380115613,6.53371586743742
"3079","right","small","Location_19","2020",0,0,1712.25787980948,8.56128939904738,10.2735472788569,6.84903151923791
"3080","right","small","Location_20","2020",0,0,1190.36928773858,5.95184643869288,7.14221572643146,4.76147715095431
"3081","right","medium","Location_1","2020",0,0,1919.93431425653,9.59967157128267,11.5196058855392,7.67973725702614
"3082","right","medium","Location_2","2020",0,0,1588.91082825139,7.94455414125696,9.53346496950835,6.35564331300557
"3083","right","medium","Location_3","2020",0,0,1995.07197765633,9.97535988828167,11.970431865938,7.98028791062534
"3084","right","medium","Location_4","2020",0,0,1155.46649440657,5.77733247203287,6.93279896643944,4.62186597762629
"3085","right","medium","Location_5","2020",0,0,1723.55055566877,8.61775277834386,10.3413033340126,6.89420222267509
"3086","right","medium","Location_6","2020",0,0,1619.30329406168,8.09651647030842,9.7158197643701,6.47721317624673
"3087","right","medium","Location_7","2020",0,0,2234.65931757819,11.1732965878909,13.4079559054691,8.93863727031276
"3088","right","medium","Location_8","2020",0,0,1902.73489202373,9.51367446011864,11.4164093521424,7.61093956809491
"3089","right","medium","Location_9","2020",0,0,1263.95531829912,6.31977659149561,7.58373190979473,5.05582127319649
"3090","right","medium","Location_10","2020",0,0,764.435906219296,3.82217953109648,4.58661543731578,3.05774362487718
"3091","right","medium","Location_11","2020",0,0,1710.76709385961,8.55383546929806,10.2646025631577,6.84306837543845
"3092","right","medium","Location_12","2020",0,0,2286.95851862431,11.4347925931215,13.7217511117458,9.14783407449722
"3093","right","medium","Location_13","2020",0,0,863.075037510134,4.31537518755067,5.17845022506081,3.45230015004054
"3094","right","medium","Location_14","2020",0,0,1627.04424825497,8.13522124127485,9.76226548952982,6.50817699301988
"3095","right","medium","Location_15","2020",0,0,1407.1904420387,7.0359522101935,8.4431426522322,5.6287617681548
"3096","right","medium","Location_16","2020",0,0,1748.76370548736,8.74381852743682,10.4925822329242,6.99505482194945
"3097","right","medium","Location_17","2020",0,0,1616.28465647809,8.08142328239046,9.69770793886855,6.46513862591237
"3098","right","medium","Location_18","2020",0,0,1157.92055248749,5.78960276243743,6.94752331492491,4.63168220994994
"3099","right","medium","Location_19","2020",0,0,1788.64787840284,8.94323939201422,10.7318872704171,7.15459151361138
"3100","right","medium","Location_20","2020",0,0,1332.34683452174,6.6617341726087,7.99408100713044,5.32938733808696
"3101","right","large","Location_1","2020",0,0,1174.25778408069,5.87128892040346,7.04554670448415,4.69703113632277
"3102","right","large","Location_2","2020",0,0,2410.78891849611,12.0539445924805,14.4647335109767,9.64315567398444
"3103","right","large","Location_3","2020",0,0,1392.77203979436,6.96386019897182,8.35663223876618,5.57108815917745
"3104","right","large","Location_4","2020",0,0,1989.53500285279,9.94767501426395,11.9372100171167,7.95814001141116
"3105","right","large","Location_5","2020",0,0,989.40879041329,4.94704395206645,5.93645274247974,3.95763516165316
"3106","right","large","Location_6","2020",0,0,1494.1090914188,7.47054545709398,8.96465454851277,5.97643636567518
"3107","right","large","Location_7","2020",0,0,1493.61350168474,7.4680675084237,8.96168101010844,5.97445400673896
"3108","right","large","Location_8","2020",0,0,1518.45934058074,7.5922967029037,9.11075604348443,6.07383736232296
"3109","right","large","Location_9","2020",0,0,1506.46327356808,7.53231636784039,9.03877964140847,6.02585309427232
"3110","right","large","Location_10","2020",0,0,1263.37788961828,6.31688944809139,7.58026733770966,5.05351155847311
